"","url","title","descriptionURL","organization","citation","abstract","valuecount","variablecount","sitecount","id","networkName","minLon","minLat","maxLon","maxLat"
"30","http://hydroportal.cuahsi.org/Charles_River_WA/cuahsi_1_1.asmx?WSDL","Charles River Watershed Association Volunteer Monitoring Program","http://hiscentral.cuahsi.org/pub_network.aspx?n=5617","Charles River Watershed Association","Charles River Watershed Association Volunteer Monitoring Program.","CRWA's advocacy and design work require a strong scientific and holistic understanding of the Charles River watershed. As a result, CRWA began a comprehensive water quality monitoring program for the Charles River and its tributaries in 1995, which includes a foundation of water quality data generated by volunteers. This data provides baseline information of the river's health and allows for the analysis of spatial, temporal, and meteorological water quality trends for a number of water quality parameters.

CUAHSI Staff downloaded the CRWA data from the CRWA website, reformatted the data, and published the data with CUAHSI's HydroServer. ","22889",NA,"35","5617","CRWA","-71.51228","42.09429","42.37313","-71.06177"
"31","http://hydroportal.cuahsi.org/nashua_River_WA/cuahsi_1_1.asmx?WSDL","Nashua River Watershed Association Volunteer Monitoring Program","http://hiscentral.cuahsi.org/pub_network.aspx?n=5619","Nashua River Watershed Association","Nashua River Watershed Association Historic Monitoring Data","The NRWA works to maintain and improve the water quality in our rivers through our Water Monitoring Program where dedicated volunteers are our eyes on the rivers and streams throughout the watershed, and help to gather water quality data, monthly from April through October. This program has been in existence for two decades, creating a historic record of the health of our local waterways that helps us to better assess current conditions. ","9244",NA,"64","5619","NashRWA","-71.8607","42.4383","42.7638","-71.4563"
"32","http://data.envirodiy.org/wofpy/soap/cuahsi_1_1/.wsdl","Monitor My Watershed","http://hiscentral.cuahsi.org/pub_network.aspx?n=5644","Stroud Water Research Center","Monitor My Watershed, Stroud Water Research Center, Avondale, PA, USA","Monitor My Watershed is an online data portal that lets you discover and map monitoring data and share and compare your monitoring data with the world. It currently hosts real-time sensor data from EnviroDIY™, a community for do-it-yourself environmental science and monitoring, and macroinvertebrate data from the Leaf Pack Network®, an international network of teachers, students, and citizen monitors investigating their local stream ecosystems. Monitor My Watershed is a collaborative project between Stroud Water Research Center and LimnoTech. Wikiwatershed, EnviroDIY, and Leaf Pack Network are initiatives of Stroud Water Research Center, which seeks to advance knowledge and stewardship of freshwater systems through research, education, and watershed restoration.","102658843",NA,"333","5644","EnviroDIY","-123.0899","-38.2951","48.77516","176.3894"
"33","http://hydroportal.cuahsi.org/isabena/cuahsi_1_1.asmx?WSDL","Hydro-sedimentological data Isábena, NE Spain","http://hiscentral.cuahsi.org/pub_network.aspx?n=5622","University of Potsdam","Francke, T., S. Foerster, A. Brosinsky, E. Sommerer, J. A. Lopez-Tarazon, A. Güntner, R. J. Batalla, and A. Bronstert (2017): Water and sediment fluxes in Mediterranean mountainous regions: Comprehensive dataset for hydro-sedimentological analyses and modelling in a mesoscale catchment (River Isábena, NE Spain), Earth Syst Sci Data Discuss, 1–17, http://doi.org/10.5194/essd-2017-72.
---------------------------------------------------------------
Francke, Till; Foerster, Saskia; Brosinsky, Arlena; Sommerer, Erik; López-Tarazón, José A.; Güntner, Andreas; Batalla, Ramon; Bronstert, Axel (2018): Hydro-sedimentological dataset for the mesoscale mountainous Isábena catchment, NE Spain. V. 2.0. GFZ Data Services. http://doi.org/10.5880/fidgeo.2018.011","A comprehensive hydro-sedimentological dataset for the Isábena catchment, NE Spain, for the period 2010-2018 is presented to analyse water and sediment fluxes in a Mediterranean meso-scale catchment. The dataset includes rainfall data from twelve rain gauges distributed within the study area complemented by meteorological data of twelve official meteo-stations. It comprises discharge data derived from water stage measurements as well as suspended sediment concentrations (SSC) at six gauging stations of the Isábena river and its sub-catchments. Soil spectroscopic data from 351 suspended sediment samples and 152 soil samples were collected to characterize sediment source regions and sediment properties via fingerprinting analyses. The Isábena catchment (445 km²) is located in the Southern Central Pyrenees ranging from 450 m to 2,720 m in elevation, together with a pronounced topography this leads to distinct temperature and precipitation gradients. The Isábena river shows marked discharge variations and high sediment yields causing severe siltation problems in the downstream Barasona reservoir. Main sediment source are badland areas located on Eocene marls that are well connected to the river network. The dataset features a wide set of parameters in a high spatial and temporal resolution suitable for advanced process understanding of water and sediment fluxes, their origin and connectivity, sediment budgeting and for evaluating and further developing hydro-sedimentological models in Mediterranean meso-scale mountainous catchments.
The data has been published with the CUAHSI Water Data Center and is structured according to its guidelines (.csv format). For more detailed information please read the user guide on cloud publications with the CUAHSI Water Dater Center or the ODM guide for uploading data using CUAHSI´s ODM uploader added to the folder CUAHSI:ODM-Guide.zip. The database can be found in the HISCENTRAL catalogue (http://hiscentral.cuahsi.org/pub_network.aspx?n=5622). It is directly accessible via the API (http://hydroportal.cuahsi.org/isabena/cuahsi_1_1.asmx?WSDL) or in zipped archives at this DOI Landing Page (http://doi.org/10.5880/fidgeo.2018.011).
For more detailed information, please read the user guide on cloud publications with the CUAHSI Water Dater Center (UserGuide.pdf) or the ODM guide for uploading data using CUAHSI´s ODM uploader in the ODM_Guide.zip archive.
","33746730",NA,"182","5622","Isábena","0.237","42.1256","42.5807","0.6581"
"34","http://hydroportal.cuahsi.org/FRWA/cuahsi_1_1.asmx?WSDL","Farmington River Watershed Association Water Quality Monitoring Program","http://hiscentral.cuahsi.org/pub_network.aspx?n=5623","Farmington River Watershed Association","Farmington River Watershed Association Water Quality Monitoring Data","Founded in 1953, the Farmington River Watershed Association has been working six decades to protect the River that connects us all and to restore the natural resources of the watershed. FRWA’s Water Quality Monitoring Project was launched in 2004, after the release of the “State of the Watershed” report which analyzed water quality, impediments to flow, and other stressors on the river and its tributaries. The program assesses the health of the Farmington River by (1) establishing a baseline of water quality information, (2) identifying long and short term changes in water quality and land use, and (3) involving partners and educating residents of the Watershed.

","14340",NA,"39","5623","FarmRWA","-73.17393","41.71712","41.96246","-72.64046"
"35","http://hydroportal.cuahsi.org/czo_udel/cuahsi_1_1.asmx?WSDL","Christina River Basin Critical Zone Observatory","http://hiscentral.cuahsi.org/pub_network.aspx?n=163","Stroud Research Center / University of Deleware","An NSF supported environmental observatory established to study chemical, physical and biological interactions that shape the Earth's surface","Spatial and temporal integration of carbon and mineral fluxes: a whole watershed approach to quantifying anthropogenic modification of critical zone carbon sequestration. Earth moving by humans associated with agriculture, urbanization, and excavation re-contours entire landscapes and constitutes a major geological force within the Critical Zone of planet Earth. The Critical Zone, defined as the terrestrial layer extending from tree tops through the groundwater and into stream networks, sustains most terrestrial life on the planet. At a greater rate than ever in Earth’s history, erosion and excavation expose sub-soil materials and unweathered minerals, which mix into and within soils and are transported as sediment loads through river networks, from headwaters to estuaries. To quantify the impacts on the global carbon cycle of humans as geological agents, a multidisciplinary team of scientists from the University of Delaware (UD) and Stroud Water Research Center (SWRC) will establish a Critical Zone Observatory (CZO) within the 1440 km2 Christina River drainage basin (CRB/CZO). Scientific investigations within the CRB/CZO, located in Southeastern Pennsylvania and Northern Delaware and straddling unglaciated Piedmont and Coastal Plain physiographic provinces, will test the following overarching hypothesis: Humans, by accelerating the introduction of minerals into biologically and chemically active zones, significantly enhance the interactions between minerals and organic matter and create globally significant impacts on the exchange of carbon between the land and the atmosphere. The human footprint within the CRB/CZO spans centuries, and current land uses include second-growth forests, agriculture, and suburban and urban development This provides an ideal natural laboratory in which we will investigate fundamental biological, chemical, and geological processes within the Critical Zone along a gradient of human impacts. We will particularly focus on the sources, transport and fates of water, sediments and carbon from uplands to inland waters and from inland waters to the coastal zone. The CRB/CZO will utilize cutting edge technologies for real-time gathering of hydrological, physical and chemical data and advances in cyber-infrastructure that seamlessly merge real-time data with state-of-the-art graphics tools to provide timely open access to quality controlled data and supporting materials. Field installations and data management advances will enhance an extensive existing network of stations used for monitoring water flow and water chemistry within the CRB basin, including Delaware Coastal Waters, and will build upon a solid foundation of decades of research conducted by UD, SWRC, and numerous state, federal, and non-governmental agencies. The CRB/CZO will serve as a resource to the greater scientific community through open access to data and opportunities for research projects that take advantage of the enhanced monitoring network. The new Delaware Environmental Institute (DENIN), located at UD, and Delaware's National Science Foundation Experimental Program to Stimulate Competitive Research (EPSCoR) will partner with the CRB/CZO on outreach activities. Public outreach to stakeholders within the Christina Basin is a critical step in making CRB/CZO data available to policy makers. Strong ties between UD and Delaware state agencies will enhance the sharing of environmental data and will provide outreach to the public and to policy makers. Some of our outreach will be coordinated through the Water Resources Agency, part of the UD Institute for Public Administration. The Christina Basin Water Quality Management Committee, which includes representatives from 15 federal, state, and local environmental resource agencies, hosts an annual series of public workshops to identify the science needs of policy makers. We will incorporate science results from the CRB/CZO into these workshops with the goal of providing a direct interface between science and public policy. The SWRC maintains 4 full-time staff members to translate our research into educational programs for middle- and high school-aged students, teachers, and citizen/conservation groups. Graduate students who are involved with the CRB/CZO will be advised by multidisciplinary team of scientists associated with the DENIN and with scientists at SWRC. Collaborations with other academic and federal agency personnel will further enhance interdisciplinary research, student education, and public outreach.","21081083",NA,"68","163","czo_udel","-75.79139","39.8548","39.94947","-75.65321"
"36","http://hydroportal.cuahsi.org/gongga/cuahsi_1_1.asmx?WSDL","Gongga Shan","http://hiscentral.cuahsi.org/pub_network.aspx?n=5611","Alpine Ecosystem Observation and Experiment Station of Mt. Gongga","Monitoring data observed by the Alpine Ecosystem Observation and Experiment Station of Mt. Gongga. Accessed via the CUAHSI Water Data Center.","The aim of the Mt. Gongga Observation and Experiment Station is to provide scientific evidence and experimental data for the environment protection and resources utilization in mountain areas and the study of the Tibetan Plateau and global climate change, many researches concentrated on the interaction between multi-level alpine natural ecosystem and human activities have been conducted in Gongga Mt. Station. The research fields mainly include the productivity of the alpine ecosystem and its environmental effects, the effects of plateau uplift and glacier rise or fall on alpine ecosystem, the monitoring of the dynamic development of mountainous environment, and the predicting of the evolving trend of regional environment.

This database contains monthly averages of meteorological observations and soil moisture for the year 2015. These data are made available as part of a working group in the Global Network of Mountain Observatories (GNOMO). CUAHSI staff uploaded data provided by the Observation and Experiment Station of Mt. Gonnga with applicable metadata using CUAHSI's Cloud HydroServer. ","84",NA,"1","5611","Gongga","102","29.58333","29.58333","102"
"37","https://hydro1.gesdisc.eosdis.nasa.gov/daac-bin/his/1.0/NLDAS_FORA_002.cgi?WSDL","NLDAS Hourly Primary Forcing Data","http://hiscentral.cuahsi.org/pub_network.aspx?n=267","NASA Goddard Earth Sciences (GES) Data and Information Services Center","Mitchell, K.E., D. Lohmann, P.R. Houser, E.F. Wood, J.C. Schaake, A. Robock, B.A. Cosgrove, J. Sheffield, Q. Duan, L. Luo, R.W. Higgins, R.T. Pinker, J.D. Tarpley, D.P. Lettenmaier, C.H. Marshall, J.K. Entin, M. Pan, W. Shi, V. Koren, J. Meng, B. H. Ramsay, and A.A. Bailey (2004), The multi-institution North American Land Data Assimilation System (NLDAS): Utilizing multiple GCIP products and partners in a continental distributed hydrological modeling system, J. Geophys. Res., 109, D07S90, doi:10.1029/2003JD003823.","The goal of NLDAS is to construct quality-controlled, and spatially and temporally consistent, land-surface model (LSM) datasets from the best available observations and model output to support modeling activities. Specifically, this system is intended to reduce the errors in the stores of soil moisture and energy which are often present in numerical weather prediction models, and which degrade the accuracy of forecasts. NLDAS is currently running in near real-time on a 1/8th-degree grid over central North America; retrospective NLDAS datasets and simulations also extend back to January 1979. NLDAS constructs a forcing dataset from gauge-based observed precipitation data (temporally disaggregated using Stage II radar data), bias-correcting shortwave radiation, and surface meteorology reanalyses to drive several different LSMs to produce model outputs of surface fluxes, soil moisture, and snow cover. NLDAS is a collaboration project among several groups: NOAA/NCEP's Environmental Modeling Center (EMC), NASA's Goddard Space Flight Center (GSFC), Princeton University, the University of Washington, the NOAA/NWS Office of Hydrological Development (OHD), and the NOAA/NCEP Climate Prediction Center (CPC). NLDAS is a core project with support from NOAA's Climate Prediction Program for the Americas (CPPA). Data from the project can be accessed from the NASA Goddard Earth Science Data and Information Services Center (GES DISC) as well as from the NCEP/EMC NLDAS website. This service provides access to NASA's North American Land Data Assimilation System (NLDAS) hourly Mosaic land surface model data.","2147483647",NA,"103936","267","NLDAS_FORA","-124.9375","25.0625","52.9375","-67.0625"
"38","http://hydroportal.cuahsi.org/glacialridge/cuahsi_1_1.asmx?WSDL","Glacial Ridge Project","http://hiscentral.cuahsi.org/pub_network.aspx?n=185","University of North Dakota","Gerla, P., R. Whitaker, and S. Trobec. 2011. Water quality data from Judicial Ditch 66 and vicinity, Glacial Ridge Project, Mentor, Minnesota. GlacialRidge. The Nature Conservancy - Minnesota, North Dakota, and South Dakota Chapter and the University of North Dakota. Data retrieved from CUAHSI HIS on April 25, 2011.","In 2000, The Nature Conservancy Minnesota Chapter purchased the 10,000 ha Tilden Farms property near Crookston, northwestern Minnesota. During the following decade, the cultivated and grazed lands that comprised the property were restored to perennial prairie and wetland. These lands are now being turned over to the U.S. Fish and Wildlife Service for inclusion and management within the Glacial Ridge National Wildlife Refuge. As reconstructed tracts mature, on-going monitoring reveals the changes in water quality, runoff, and groundwater recharge at selected locations.
","1771",NA,"21","185","GlacialRidge","-96.32533","47.72691","47.75981","-96.26686"
"39","http://hydroportal.cuahsi.org/nwisdv/cuahsi_1_1.asmx?WSDL","NWIS Daily Values","http://hiscentral.cuahsi.org/pub_network.aspx?n=1","U.S. Geological Survey (USGS)","U.S. Geological Survey, [YEAR], National Water Information System data, accessed [DATE ACCESSED] via HIS Central (http://hiscentral.cuahsi.org).                                                                                                                                                                                                                    ","The USGS National Water Information System (NWIS) provides access to millions of sites measuring streamflow, groundwater levels, and water quality. This web service provides methods for retrieving daily values data, such as discharge and water levels, from NWIS. For more information about NWIS data services, see http://waterservices.usgs.gov/","456507745",NA,"38479","1","NWISDV","-176.6633","13.27139","71.29403","179.2467"
"40","http://hydroportal.cuahsi.org/MOPEX/cuahsi_1_1.asmx?WSDL","MOPEX","http://hiscentral.cuahsi.org/pub_network.aspx?n=5599","NOAA-National Weather Service-Office of Hydrologic Development","ftp://hydrology.nws.noaa.gov/pub/gcip/mopex/US_Data/Documentation/US%20MOPEX%20Data%20Set%2020060612.pdf","The primary goal of MOPEX is to develop techniques for the a priori estimation of the parameters used in land surface parameterization schemes of atmospheric models and in hydrological models. A major early effort of MOPEX has been to assemble a large number of high quality historical hydrometeorlogical and river basin characteristic data sets for a wide range of river basins throughout the world. The HIS catalog holds daily time series data for a few of the many basins. CUAHSI staff downloaded and formatted all time series data.
ftp://hydrology.nws.noaa.gov/pub/gcip/mopex/US_Data/Documentation/US%20MOPEX%20Data%20Set%2020060612.pdf","44240186",NA,"434","5599","MOPEX","-124.0762","27.22088","48.49552","-69.9375"
"41","http://hydroportal.cuahsi.org/KentState/cuahsi_1_1.asmx?WSDL ","Kent State","http://hiscentral.cuahsi.org/pub_network.aspx?n=5602","Kent State University","Citation: https://www.scribd.com/document/282989819/Teaching-Isotope-Hydrograph-Separation-with-Real-Data ","Time series hydrologic and water isotope data were collected in March-April 2014 for the purposes of developing an isotope hydrograph separation for use in teaching. Stream discharge and isotopes were collected from the West Branch of the Mahoning River at Jenning’s Woods, a Kent State University research reserve. The drainage area of the West Branch of the Mahoning River at Jenning’s Woods is 19.6 mi2. Precipitation data are available from a nearby airport weather station and precipitation isotopes were collected on a sub-daily basis in a backyard rain gage in Kent, Ohio, 13 km to the west of the stream. Data collection and teaching exercise development was supported by the National Science Foundation under Grant No. DUE-1140980 and the isotope hydrograph separation exercise is being uploaded to the Science Education Resource Center (http://serc.carleton.edu/index.html). ","6538",NA,"3","5602","ODM_KentState","-81.354","41.156","41.217","-81.2"
"42","http://hydroportal.cuahsi.org/ipswich/cuahsi_1_1.asmx?WSDL","Ipswich River Watershed Association","http://hiscentral.cuahsi.org/pub_network.aspx?n=247","Ipswich River Watershed Association","Please cite the appropriate monitoring report(s) available at the following website for the timespan of data used:
 
http://ipswich-river.org/resources/monitoring-data/","The Ipswich River Watershed Association’s (IRWA) RiverWatch water quality monitoring program, in operation since 1997, enlists volunteers to collect data on the health of the Ipswich River and its tributaries. Volunteers monitor according to a state-approved monitoring plan that ensures that the data they collect is of good quality. The goals of the program are to document River conditions in order to identify water quality problems (including adequate river flow) and to use this data to develop solutions to observed problems.","20263",NA,"34","247","IRWA","-71.18291","42.55282","42.69813","-70.81902"
"43","http://hydroportal.cuahsi.org/TarlandHydrology/cuahsi_1_1.asmx","Tarland Catchment Hydrology Data, Scotland, UK","http://hiscentral.cuahsi.org/pub_network.aspx?n=286","The James Hutton Institute, Aberdeen, Scotland, UK","Data provided by
The James Hutton Institute
Cragiebuckler, Aberdeen
AB15 8QH
Scotland,UK","The data are from the river water processes and qualities monitoring sites being managed by the institute. We do not accept any liability as a result from the use of these data. Please contact us for further information.","252164",NA,"16","286","TarlandHydrology","-2.895416","57.11006","57.15719","-2.806031"
"44","https://hydroportal.cuahsi.org/Snotel/cuahsi_1_1.asmx?WSDL","NRCS SNOTEL Standard Variables","http://hiscentral.cuahsi.org/pub_network.aspx?n=241","Natural Resources Conservation Service","USDA NRCS Snow Telemetry (SNOTEL) Network","The SNOTEL network is composed of over 800 automated data collection sites located in remote, high-elevation mountain watersheds in the western U.S. They are used to monitor snowpack, precipitation, temperature, and 
other climatic conditions. The data collected at SNOTEL sites are transmitted to a central database, 
called the Water and Climate Information System, where they are used for water supply forecasting, maps, and reports.
SNOTEL sites are designed to operate unattended and without maintenance for a year or more. A typical SNOTEL remote site 
consists of measuring devices and sensors, an equipment shelter for the radio telemetry equipment, and an antenna that 
also supports the solar panels used to keep batteries charged. A standard sensor configuration includes a snow pillow, 
a storage precipitation gage, and a temperature sensor. The snow pillow measures how much water is in the snowpack by 
weighing the snow with a pressure transducer. Devices in the shelter convert the weight of the snow into the snow's 
water equivalent -- that is, the actual amount of water in a given volume of snow. SNOTEL stations also collect data on 
snow depth, all-season precipitation accumulation, and air temperature with daily maximums, minimums, and averages. 
Many enhanced SNOTEL sites are equipped to take soil moisture and soil temperature measurements at various depths, 
as well as solar radiation, wind speed, and relative humidity. The configuration at each site is tailored to the physical 
conditions, the climate, and the specific requirements of the data users.
The data collected at SNOTEL sites are generally reported multiple times per day, with some sensors reporting hourly","733421284",NA,"869","241","SNOTEL","-164.2926","32.92401","70.26666","-103.7876"
"45","http://hydroportal.cuahsi.org/hassberge/cuahsi_1_1.asmx?WSDL","Hassberge catchment long-Term monitoring data","http://hiscentral.cuahsi.org/pub_network.aspx?n=220","Technische University Manchen","Klaus, J., 2011. Preferential flow in a cultivated lower meso-scale catchment: observation, modelling and implications for solute transport. PhD-thesis, Technical University MŸnchen, MŸnchen, Germany.","In the Hassberge catchment meteorological and hydrological data have been monitored at a high temporal resolution from 2008 to 2011. This project was funded by Deutsche Forschungsgemeinschaft (DFG), project numbers SCHR 1000/3-1 and ZE 533/5-1.","899150",NA,"1","220","Hassberge","10.58601","50.05576","50.05576","10.58601"
"46","http://icewater.usu.edu/RedButteCreekGAMUTWOF/cuahsi_1_1.asmx?WSDL","Red Butte Creek GAMUT, Utah, USA","http://hiscentral.cuahsi.org/pub_network.aspx?n=3568","University of Utah, iUTAH EPSCoR","iUTAH GAMUT Working Group. (2014), GAMUT Ecohydrologic Data, 1.0, iUTAH Modeling and Data Federation, http://data.iutahepscor.org","iUTAH researchers have developed and deployed an ecohydrologic observatory to study water in ‘Gradients Along Mountain to Urban Transitions’ (GAMUT). The GAMUT Network measures aspects of climate, hydrology, and water quality along a mountain-to-urban gradient in three watersheds that share common water sources (winter-derived precipitation) but differ in the human and biophysical nature of land-use transitions. GAMUT includes state-of-the-art sensors at aquatic and terrestrial sites for real-time monitoring of common meteorological variables, snow accumulation and melt, soil moisture, surface water flow, and surface water quality.","110122655",NA,"19","3568","Red Butte Creek GAMUT","-111.9176","40.7416","40.81012","-111.7655"
"47","http://hydroportal.cuahsi.org/unh_snow/cuahsi_1_1.asmx?WSDL","Estimated Snow Water Equivalent Across the U.S.","http://hiscentral.cuahsi.org/pub_network.aspx?n=5580","University of New Hampshire Environmental Research Group",NA,"The Advanced Microwave Scanning Radiometer - Earth Observing System (AMSR-E) daily passive microwave snow water equivalent (SWE) datasets are made available from the National Snow and Ice Data Center (NSIDC). SWE is calculated using the brightness temperature observations from the AMSR-E instrument aboard NASA's Aqua satellite.","9252620",NA,"2758","5580","UNH_Snow","-101.5702","28.2825","48.94306","-67.24762"
"48","http://icewater.usu.edu/loganriverwof/cuahsi_1_1.asmx?WSDL","Logan River Observations, Northern Utah, USA","http://hiscentral.cuahsi.org/pub_network.aspx?n=128","Watershed Sciences Department, Utah State University","Majerova, M., and J. Schmidt (2009), Logan River Observations Data, Utah State University, Logan, UT, USA.","This dataset contains observations of stage, discharge, and water temperature in the Logan River, which is located in northern Utah, USA.","877985",NA,"4","128","LoganRiver","-111.6579","41.77034","41.93315","-111.5647"
"49","http://hydroportal.cuahsi.org/OHIS/cuahsi_1_1.asmx","Willamette Water 2100","http://hiscentral.cuahsi.org/pub_network.aspx?n=2501","Oregon State University","Oregon Hydrologic Information System Database. Oregon State University Libraries, Institute for Natural Resources, Institute for Water and Watersheds, and the College of Earth, Oceanic, and Atmospheric Sciences at Oregon State University.","This project evaluates how climate change, population growth, and economic growth will change the availability and the use of water in the Willamette River Basin (WRB) on a decadal to centennial timescale. The five-year project began in October 2010, and is a collaborative effort of faculty from Oregon State University (OSU), the University of Oregon (UO), and Portland State University (PSU). It is funded by the National Science Foundation.","200760",NA,"1","2501","WW2100 OHIS","-123.2855","44.55843","44.55843","-123.2855"
"50","http://hydroportal.cuahsi.org/czo_boulder/cuahsi_1_1.asmx?WSDL","Boulder Creek Critical Zone Observatory","http://hiscentral.cuahsi.org/pub_network.aspx?n=159","University of Colorado at Boulder","Logistical support and/or data were provided by the NSF-supported Boulder Creek Critical Zone Observatory","The Boulder Creek Critical Zone Observatory (CZO), located in the Front Range of Colorado, is designed to examine the effect of erosion on the development and function of the Critical Zone. The Critical Zone is the near-surface region that supports terrestrial life, extending vertically from the base of groundwater to the upper reaches of the vegetation canopy. The Boulder Creek Watershed is about 1160km2 and drains the Front Range from the Continental Divide (4120m) to the eastern plains (1480) (Murphy, 2000). In the upper reaches of Boulder Creek, it has 3 tributaries – North Boulder Creek, Middle Boulder Creek and South Boulder Creek. The confluence of North Boulder Creek and Middle Boulder Creek is at ?m. South Boulder Creek joins Boulder Creek near the City of Boulder. The large elevation range within the watershed encompasses five climatic zones – alpine, subalpine, montane, foothills and plains. Total annual precipitation generally decreases with elevation, from >100cm at the Continental Divide to about 46cm near the City of Boulder. The project will focus on the upper basin of the Boulder Creek Watershed (above the City of Boulder).","29175",NA,"2","159","czo_boulder","-105.6165","40.01247","40.05479","-105.4689"
"51","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl","Hydrodata.cz daily data","http://hiscentral.cuahsi.org/pub_network.aspx?n=320","Hydrodata.cz Czech data centre","data from hydrodata.cz website collected by CHMI, Povodi Vltavy, Povodi Labe and Povodi Ohre","The target of the open source hydrodata.cz web application and web services is to bridge the gap between modelers and field hydrologists by providing free, publicly accessible precipitation, snow, temperature, and discharge data series from multiple organizations in the Czech Republic using the standardized the CUAHSI WaterML data format and search services. Data providers contributing to this effort include the CUAHSI, NOAA, Charles University experimental watershed network, Czech watershed authorities, and networks of volunteer observers. Time period covered includes the floods of 2006, 2009, 2010 and 2011 as well as the 2007 drought. Adopting the WaterML standard also allows the use of other free third party client side web based and desktop data discovery software tools – which has the added benefit of making the Czech Republic hydrological data more readily accessible to the international community.","114735045",NA,"1031","320","HYDRODATACZ-D","12.1797","48.59366","51.0008","18.89149"
"52","http://hydroportal.cuahsi.org/GLEON_Sunapee/cuahsi_1_1.asmx?WSDL","Lake Sunapee, NH, USA, Instrumented Buoy","http://hiscentral.cuahsi.org/pub_network.aspx?n=3553","Lake Sunapee Protective Association ","Weathers, K.C.,  J. Fichter, J. Merriman, C. Carey, D. Richardson, D. Bruseciwicz (2014). Lake Sunapee GLEON buoy data. 
","The Lake Sunapee GLEON Buoy was envisioned by Kathleen Weathers and the Lake Sunapee Protective Association (LSPA) in 2005 after Weathers visited Trout Lake Station and heard Tim Kratz talk about the nascent GLEON.  The buoy was  funded, built, and is maintained by the Lake Sunapee Protective Association, with  partial financial support from the Frey Foundation, and  in consultation and collaboration with Weathers and GLEON scientists.   Buoy data collection began in August 2007 and was continuous until the winter of 2008, when it sustained ice damage.  After 2008, the buoy is deployed to its Loon Island Lighthouse location for the summer months from approximately May-October.  Real time data are displayed that the LSPA website (www.lakesunapee.org) and archived for use within the GLEON network and beyond.  Lake Sunapee buoy data have been used in many GLEON publications (www.gleon.org).","663810",NA,"1","3553","GLEON_Sunapee","-72.05767","43.39133","43.39133","-72.05767"
"53","http://icewater.usu.edu/LoganRiverGAMUTWOF/cuahsi_1_1.asmx?WSDL","Logan River GAMUT, Utah, USA","http://hiscentral.cuahsi.org/pub_network.aspx?n=3566","Utah State University, iUTAH EPSCoR","iUTAH GAMUT Working Group. (2014), GAMUT Ecohydrologic Data, 1.0, iUTAH Modeling and Data Federation, http://data.iutahepscor.org","iUTAH researchers have developed and deployed an ecohydrologic observatory to study water in ‘Gradients Along Mountain to Urban Transitions’ (GAMUT). The GAMUT Network measures aspects of climate, hydrology, and water quality along a mountain-to-urban gradient in three watersheds that share common water sources (winter-derived precipitation) but differ in the human and biophysical nature of land-use transitions. GAMUT includes state-of-the-art sensors at aquatic and terrestrial sites for real-time monitoring of common meteorological variables, snow accumulation and melt, soil moisture, surface water flow, and surface water quality.","118809473",NA,"18","3566","Logan River GAMUT","-111.8869","41.70443","41.9502","-111.5075"
"54","http://icewater.usu.edu/mudlakewof/cuahsi_1_1.asmx?WSDL","Mud Lake, Idaho, USA","http://hiscentral.cuahsi.org/pub_network.aspx?n=12","Utah Water Research Laboratory, Utah State University","Horsburgh, J. S., D. K. Stevens, N. O. Mesner, and C. Allen (2009), Data collected in Mud Lake at the Bear Lake National Wildlife Refuge, Idaho, USA, Utah State University.","Monitoring at the Bear Lake National Wildlife Refuge has been aimed at creating the monitoring infrastructure needed to more accurately assess sediment and nutrient loads entering and leaving Mud Lake, and providing managers with the data and information needed to better understand how Mud Lake affects the sediment and nutrient loads within the system. Continuous water quality monitoring equipment has been installed at 4 sites around the periphery of Mud Lake to monitor the water quality of its major inflows and outflows. These sites include: 1) the Rainbow Inlet Canal where it flows into Mud Lake; 2) the causeway at the north end of Bear Lake where Bear River Water enters Bear Lake from Mud Lake; 3) the Lifton pumping station where water is pumped out of Bear Lake; and 4) the Outlet Canal where water from Bear Lake and Mud Lake leaves the complex and flows North and back into the Bear River. Continuous flow measurements at these locations have been provided by PacifiCorp Energy using existing equipment at those sites.  Utah State University has worked together with the U.S. Fish and Wildlife Service and the State of Idaho Department of Environmental Quality to collect these data.","1601388",NA,"12","12","MudLake","-111.3417","42.12035","42.25035","-111.2884"
"55","http://hydroportal.cuahsi.org/nwisuv/cuahsi_1_1.asmx?WSDL","NWIS Unit Values","http://hiscentral.cuahsi.org/pub_network.aspx?n=3","U.S. Geological Survey (USGS)","USGS National Water Information System.","The USGS National Water Information System (NWIS) provides access to millions of sites measuring streamflow, groundwater levels, and water quality. This web service provides methods for retrieving Real Time data from NWIS. For more information about NWIS, see the NWIS home page at http://waterdata.usgs.gov/nwis","139443092",NA,"21053","3","NWISUV","-176.6633","13.29178","71.2593","144.9257"
"56","http://hydroportal.cuahsi.org/nwisgw/cuahsi_1_1.asmx?WSDL","NWIS Ground Water Level","http://hiscentral.cuahsi.org/pub_network.aspx?n=8","U.S. Geological Survey (USGS)","USGS, NWIS","The USGS National Water Information System (NWIS) provides access to millions of sites measuring streamflow, groundwater levels, and water quality. This web service provides methods for retrieving Ground Water data from NWIS. For more information about NWIS, see the NWIS home page at http://waterdata.usgs.gov/nwis","8898962",NA,"771439","8","NWISGW","-171.7361","13.30409","68.87263","174.0936"
